Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
2043-02-14 12:00:00,121.76186,121.76186,124.23461,138.77663,160.58366,152.64896,160.58366,172.52934,167.0346,157.39209,131.42894,172.52934,167.0346,172.52934,172.52934,170.29373,170.29373,163.79811,152.64896
2043-02-15 12:00:00,70.22924,70.22924,75.46197,88.82423,118.10773,101.95411,118.10773,151.27257,135.78123,109.38325,82.0653,151.27257,135.78123,151.27257,151.27257,144.72998,144.72998,126.907265,101.95411
2043-02-16 12:00:00,109.25534,109.25534,111.08919,114.97021,130.83554,117.90289,130.83554,161.87642,147.71906,122.49711,113.025085,161.87642,147.71906,161.87642,161.87642,156.26385,156.26385,139.24309,117.90289
2043-02-17 12:00:00,165.10892,165.10892,170.8855,172.777,173.1621,173.06374,173.1621,174.95392,173.76205,172.85593,171.8516,174.95392,173.76205,174.95392,174.95392,174.05573,174.05573,173.46439,173.06374
2043-02-18 12:00:00,184.13309,184.13309,183.43353,180.32852,168.75497,175.32158,168.75497,156.06165,162.172,171.99637,181.9367,156.06165,162.172,156.06165,156.06165,158.8303,158.8303,165.48041,175.32158
2043-02-19 12:00:00,167.2707,167.2707,166.99474,165.92839,162.8357,163.20604,162.8357,164.43379,163.8054,162.3484,166.49959,164.43379,163.8054,164.43379,164.43379,164.28773,164.28773,163.32158,163.20604
2043-02-20 12:00:00,195.17905,195.17905,194.68634,191.74153,186.41362,186.81761,186.41362,188.78638,188.17166,185.53601,193.26848,188.78638,188.17166,188.78638,188.78638,189.05196,189.05196,187.2924,186.81761
2043-02-21 12:00:00,205.69537,205.69537,206.36223,205.587,198.23871,202.81024,198.23871,189.85126,193.67557,200.48547,206.01604,189.85126,193.67557,189.85126,189.85126,191.35913,191.35913,195.969,202.81024
2043-02-22 12:00:00,207.00381,207.00381,207.70613,206.77135,197.6913,203.82906,197.6913,183.80365,191.0732,200.9556,207.2805,183.80365,191.0732,183.80365,183.80365,187.7193,187.7193,194.39742,203.82906
2043-02-23 12:00:00,200.93736,200.93736,202.69994,202.84969,195.77054,201.08853,195.77054,185.22313,189.84483,198.694,202.80795,185.22313,189.84483,185.22313,185.22313,186.84258,186.84258,192.82103,201.08853
2043-02-24 12:00:00,188.52847,188.52847,191.2241,193.087,190.63634,193.21568,190.63634,184.56203,187.73242,192.06624,192.17528,184.56203,187.73242,184.56203,184.56203,186.25835,186.25835,189.19194,193.21568
2043-02-25 12:00:00,167.31453,167.31453,174.34784,184.47067,194.0456,193.29976,194.0456,191.67676,192.63925,194.73505,179.37444,191.67676,192.63925,191.67676,191.67676,191.92229,191.92229,193.3472,193.29976
2043-02-26 12:00:00,169.45569,169.45569,173.71613,184.72566,194.6758,194.4809,194.6758,190.70532,192.21213,195.88937,179.1806,190.70532,192.21213,190.70532,190.70532,190.96199,190.96199,193.45026,194.4809
2043-02-27 12:00:00,185.28592,185.28592,181.46597,174.6369,163.51048,165.91353,163.51048,165.03699,163.79187,163.36623,178.12073,165.03699,163.79187,165.03699,165.03699,163.929,163.929,163.65253,165.91353
2043-02-28 12:00:00,196.33644,196.33644,194.3277,187.69678,178.60338,179.07278,178.60338,183.41328,181.49611,177.16531,191.0812,183.41328,181.49611,183.41328,183.41328,182.95082,182.95082,180.04715,179.07278
2043-03-01 12:00:00,220.87045,220.87045,221.93681,221.98607,213.4175,220.01215,213.4175,199.90796,205.90532,217.1344,221.99371,199.90796,205.90532,199.90796,199.90796,202.11003,202.11003,209.67465,220.01215
2043-03-02 12:00:00,142.29884,142.29884,142.40698,149.97961,154.37025,156.49359,154.37025,147.29732,149.77357,156.64484,146.16925,147.29732,149.77357,147.29732,147.29732,147.45149,147.45149,152.07996,156.49359
2043-03-03 12:00:00,182.39616,182.39616,177.81316,171.54333,170.01521,163.48,170.01521,192.52272,182.08879,164.02545,174.73972,192.52272,182.08879,192.52272,192.52272,188.17267,188.17267,176.03648,163.48
2043-03-04 12:00:00,106.54829,106.54829,109.94355,119.66909,131.84041,128.70023,131.84041,136.00208,133.38164,131.07329,114.76546,136.00208,133.38164,136.00208,136.00208,134.15576,134.15576,132.60997,128.70023
2043-03-05 12:00:00,177.85518,177.85518,178.38174,177.66573,176.18004,175.33885,176.18004,180.8563,178.6549,174.9489,178.05188,180.8563,178.6549,180.8563,180.8563,179.89868,179.89868,177.4155,175.33885
2043-03-06 12:00:00,194.81815,194.81815,196.30707,203.43436,212.67126,209.03027,212.67126,218.92014,216.30765,210.86311,199.85641,218.92014,216.30765,218.92014,218.92014,218.13597,218.13597,214.48627,209.03027
2043-03-07 12:00:00,185.79395,185.79395,189.19847,208.63034,227.89948,226.95535,227.89948,219.89104,223.6129,230.02249,198.83029,219.89104,223.6129,219.89104,219.89104,221.4494,221.4494,225.7631,226.95535
2043-03-08 12:00:00,171.74278,171.74278,175.76396,180.264,182.66249,183.35309,182.66249,179.9942,181.24445,183.3632,178.01138,179.9942,181.24445,179.9942,179.9942,180.52719,180.52719,181.95636,183.35309
2043-03-09 12:00:00,117.240875,117.240875,124.0107,141.92761,167.35825,159.26862,167.35825,178.33548,172.80595,164.65125,132.8863,178.33548,172.80595,178.33548,178.33548,175.54672,175.54672,170.0766,159.26862
2043-03-10 12:00:00,227.78581,227.78581,228.43292,227.70876,222.35887,224.98807,222.35887,218.83041,220.44043,223.30804,228.1027,218.83041,220.44043,218.83041,218.83041,219.47119,219.47119,221.40314,224.98807
2043-03-11 12:00:00,209.64935,209.64935,210.81465,216.51291,222.97432,220.55458,222.97432,227.41971,225.51926,221.70734,213.65837,227.41971,225.51926,227.41971,227.41971,226.79729,226.79729,224.24509,220.55458
2043-03-12 12:00:00,221.09988,221.09988,224.75182,227.1613,226.74492,227.715,226.74492,225.49501,225.94218,227.1405,225.97015,225.49501,225.94218,225.49501,225.49501,225.53514,225.53514,226.3456,227.715
2043-03-13 12:00:00,176.76117,176.76117,177.02881,191.68024,212.56143,205.22116,212.56143,223.2263,218.42729,209.64484,184.29745,223.2263,218.42729,223.2263,223.2263,221.37666,221.37666,215.48901,205.22116
2043-03-14 12:00:00,160.62366,160.62366,164.12103,187.81711,220.49074,210.75722,220.49074,230.40117,226.38301,217.56065,175.86336,230.40117,226.38301,230.40117,230.40117,229.34526,229.34526,223.43163,210.75722
2043-03-15 12:00:00,206.78435,206.78435,201.38293,190.33672,175.79327,177.31007,175.79327,185.2705,178.72128,174.33629,195.93982,185.2705,178.72128,185.2705,185.2705,180.1924,180.1924,177.255,177.31007
2043-03-16 12:00:00,198.69249,198.69249,198.84413,195.75174,199.35666,190.92075,199.35666,224.23886,212.89659,192.62587,197.33575,224.23886,212.89659,224.23886,224.23886,219.70581,219.70581,206.11365,190.92075
2043-03-17 12:00:00,212.34486,212.34486,212.78876,218.83734,225.92258,223.27902,225.92258,231.22572,228.61934,224.57977,215.80508,231.22572,228.61934,231.22572,231.22572,229.97336,229.97336,227.26917,223.27902
2043-03-18 12:00:00,181.6416,181.6416,182.26933,191.67989,209.9326,199.83063,209.9326,231.04861,221.30818,204.27615,186.94618,231.04861,221.30818,231.04861,231.04861,227.02739,227.02739,215.61,199.83063
2043-03-19 12:00:00,209.9502,209.9502,206.53809,200.71779,200.34575,193.06113,200.34575,224.83315,213.29286,193.90771,203.6789,224.83315,213.29286,224.83315,224.83315,219.80202,219.80202,206.80753,193.06113
2043-03-20 12:00:00,246.49658,246.49658,242.41617,230.66394,210.62323,216.64755,210.62323,204.29684,207.93257,211.95866,236.62383,204.29684,207.93257,204.29684,204.29684,206.57738,206.57738,209.28125,216.64755
2043-03-21 12:00:00,252.89316,252.89316,254.05432,256.49646,255.59467,256.9496,255.59467,252.49986,254.36287,256.20444,255.28902,252.49986,254.36287,252.49986,252.49986,253.74095,253.74095,254.98085,256.9496
2043-03-22 12:00:00,164.44395,164.44395,172.63367,191.00519,217.47845,208.447,217.47845,230.34131,224.26651,214.10117,181.74614,230.34131,224.26651,230.34131,230.34131,227.67732,227.67732,220.86696,208.447
2043-03-23 12:00:00,209.93338,209.93338,214.02235,215.40897,218.61194,215.12663,218.61194,228.0643,223.99745,215.93185,214.72993,228.0643,223.99745,228.0643,228.0643,226.70293,226.70293,221.30054,215.12663
2043-03-24 12:00:00,209.74,209.74,218.89194,236.5601,253.99863,252.92833,253.99863,247.9792,250.58736,255.69244,227.66145,247.9792,250.58736,247.9792,247.9792,248.87,248.87,252.29698,252.92833
2043-03-25 12:00:00,224.94266,224.94266,222.45891,222.08069,219.90378,219.94853,219.90378,224.16188,221.1861,219.2639,222.29288,224.16188,221.1861,224.16188,224.16188,221.8286,221.8286,220.54454,219.94853
2043-03-26 12:00:00,212.22809,212.22809,213.10405,221.18282,237.08836,227.79587,237.08836,256.54147,247.94475,231.68689,217.12483,256.54147,247.94475,256.54147,256.54147,253.39969,253.39969,242.50769,227.79587
2043-03-27 12:00:00,198.96579,198.96579,199.21861,191.3831,185.06694,181.82191,185.06694,201.45872,193.17213,181.03403,195.3566,201.45872,193.17213,201.45872,201.45872,197.24446,197.24446,189.11299,181.82191
2043-03-28 12:00:00,201.55814,201.55814,201.78004,209.09868,225.13655,215.0428,225.13655,247.78976,237.25043,219.10933,205.4233,247.78976,237.25043,247.78976,247.78976,243.33711,243.33711,231.18361,215.0428
2043-03-29 12:00:00,238.72551,238.72551,237.03847,240.05438,245.71518,241.3375,245.71518,256.8121,251.811,242.68083,238.55368,256.8121,251.811,256.8121,256.8121,254.87244,254.87244,248.7586,241.3375
2043-03-30 12:00:00,248.50659,248.50659,246.511,242.63182,243.44574,236.80156,243.44574,264.35956,254.98003,237.70622,244.61143,264.35956,254.98003,264.35956,264.35956,260.77484,260.77484,249.20367,236.80156
2043-03-31 12:00:00,274.2669,274.2669,269.30652,254.44427,228.57869,237.2218,228.57869,220.21346,223.4698,231.11752,261.96774,220.21346,223.4698,220.21346,220.21346,220.89977,220.89977,226.02946,237.2218
2043-04-01 12:00:00,285.24387,285.24387,282.85568,270.56876,238.6985,255.89891,238.6985,209.8303,221.28845,247.35599,276.79312,209.8303,221.28845,209.8303,209.8303,212.53589,212.53589,230.00932,255.89891
2043-04-02 12:00:00,253.77234,253.77234,254.50916,249.74376,237.78583,242.9954,237.78583,231.72658,233.7312,239.80019,252.16994,231.72658,233.7312,231.72658,231.72658,231.69095,231.69095,235.76285,242.9954
2043-04-03 12:00:00,253.16524,253.16524,255.31743,255.24045,250.94995,253.29767,250.94995,248.87123,249.12445,251.85532,255.30083,248.87123,249.12445,248.87123,248.87123,248.20435,248.20435,250.03967,253.29767
2043-04-04 12:00:00,268.80066,268.80066,268.87195,263.61066,254.7165,256.2848,254.7165,256.8463,255.76576,254.19183,266.2873,256.8463,255.76576,256.8463,256.8463,256.29037,256.29037,255.24117,256.2848
2043-04-05 12:00:00,212.59045,212.59045,214.06575,218.62479,231.0786,221.75053,231.0786,254.20728,243.10152,225.09554,216.34247,254.20728,243.10152,254.20728,254.20728,249.14134,249.14134,237.0806,221.75053
2043-04-06 12:00:00,292.05984,292.05984,295.79022,288.0062,263.5254,277.94608,263.5254,235.10631,248.30612,271.09293,291.9566,235.10631,248.30612,235.10631,235.10631,240.65446,240.65446,255.92975,277.94608
2043-04-07 12:00:00,229.00444,229.00444,230.98946,237.42462,241.58434,242.37549,241.58434,240.53435,239.45645,242.64005,234.19714,240.53435,239.45645,240.53435,240.53435,238.38431,238.38431,240.52313,242.37549
2043-04-08 12:00:00,289.01752,289.01752,287.3574,274.47504,255.80287,259.30417,255.80287,257.27167,256.90454,255.2519,280.99512,257.27167,256.90454,257.27167,257.27167,257.45526,257.45526,256.35373,259.30417
2043-04-09 12:00:00,300.4877,300.4877,299.57812,294.24915,278.19147,286.73337,278.19147,261.0289,269.9961,282.26483,296.96,261.0289,269.9961,261.0289,261.0289,265.87405,265.87405,274.10187,286.73337
2043-04-10 12:00:00,246.47136,246.47136,245.96814,240.90999,232.5145,234.05861,232.5145,234.60428,233.34358,232.09929,243.47964,234.60428,233.34358,234.60428,234.60428,233.75746,233.75746,232.92924,234.05861
2043-04-11 12:00:00,241.25774,241.25774,242.44817,250.4406,249.5051,256.963,249.5051,228.81636,237.9143,255.26761,246.4285,228.81636,237.9143,228.81636,228.81636,232.08604,232.08604,243.72064,256.963
