Date,OTG,DSM,OTM
2000-06-02,4.31358312198427e-05,1.61192856467096e-05,2.30875339184422e-05
2000-06-03,3.28709356836043e-05,2.29990291700233e-06,2.14542023968534e-06
2000-06-04,2.48173000727547e-05,0,0
2000-06-05,3.84301347367e-06,2.26352003664942e-05,3.92153197026346e-05
2000-06-06,0,0,0
2000-06-07,3.58411380148027e-05,5.3848320931138e-06,2.49863455792365e-06
2000-06-08,3.01674772344995e-05,1.11585075046605e-06,1.57288388891175e-06
2000-06-09,2.80416247733228e-06,3.07456140546947e-08,8.53543298262594e-08
2000-06-10,5.32436888533994e-06,0,0
2000-06-11,0,3.05614413775857e-08,1.40988953845067e-08
2000-06-12,0,0,0
2000-06-13,3.61577840521932e-05,1.73383759829449e-05,8.70301482791547e-06
2000-06-14,3.41901454703475e-07,4.19968841924856e-08,4.08640588034359e-08
2000-06-15,1.31475599118858e-06,7.98518229316869e-08,2.19646153709618e-07
2000-06-16,0,1.77458127836871e-06,4.8731767492427e-06
2000-06-17,0,6.14174155089131e-07,1.68370627307013e-06
2000-06-18,0,7.65076947573107e-06,3.67670099876705e-06
2000-06-19,0,3.54867079295218e-05,2.46790204982972e-05
2000-06-20,2.35111001529731e-05,7.13459940016037e-08,1.40715798124802e-07
2000-06-21,0,4.2599212974892e-06,2.28395538215409e-06
2000-06-22,0,0,0
2000-06-23,6.71364796289709e-06,7.85982774687e-06,6.7574119384517e-06
2000-06-24,2.1902227672399e-05,9.37421191338217e-06,5.91951538808644e-06
2000-06-25,2.39733853959478e-05,0,0
2000-06-26,5.80336154598626e-06,3.13287750941527e-06,1.40649945024052e-06
2000-06-27,3.04464374494273e-05,2.07425873668399e-05,1.71233714354457e-05
2000-06-28,3.36132461598027e-06,3.16167752316687e-05,2.42250716837589e-05
2000-06-29,8.85813108197908e-07,1.46914471770288e-05,1.63068671099609e-05
2000-06-30,2.99498369713547e-05,2.0017396309413e-05,1.01343021015055e-05
2000-07-01,4.82414616271853e-05,2.37069798458833e-05,2.54668248089729e-05
2000-07-02,4.1886919461831e-06,0,0
2000-07-03,1.08105923573021e-05,0,0
2000-07-04,0,3.05502071569208e-05,2.83606805169256e-05
2000-07-05,9.65686922427267e-06,1.54481276695151e-05,1.14425356514403e-05
2000-07-06,9.597183088772e-05,4.08663890993921e-06,1.04775672298274e-05
2000-07-07,2.34530216403073e-05,0,0
2000-07-08,2.1380512862379e-06,2.88046740024583e-05,6.15414464846253e-05
2000-07-09,2.1213605094772e-08,8.89868024387397e-05,0.000144017685670406
2000-07-10,7.14368226795159e-08,6.0563936131075e-05,7.48514430597425e-05
2000-07-11,4.3778371150438e-08,4.61100535176229e-05,3.99800883315038e-05
2000-07-12,0,0,0
2000-07-13,0,0,0
2000-07-14,0,0,0
