Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
1970-02-15 12:00:00,265.4706,265.4706,265.31995,264.18762,265.87018,258.39435,265.87018,268.23404,267.84302,264.2431,265.5167,268.23404,267.84302,268.23404,268.23404,268.26108,268.26108,267.48727,258.39435
1970-02-16 12:00:00,263.76077,263.76077,264.2013,263.45416,265.9483,258.04056,265.9483,269.21765,268.35498,264.10056,264.59244,269.21765,268.35498,269.21765,269.21765,268.98587,268.98587,267.7837,258.04056
1970-02-17 12:00:00,269.33566,269.33566,269.6387,268.9545,270.74768,263.59848,270.74768,272.22446,272.10873,269.41907,270.06308,272.22446,272.10873,272.22446,272.22446,272.21292,272.21292,272.0616,263.59848
1970-02-18 12:00:00,275.16177,275.16177,275.45407,273.76352,274.26666,267.39603,274.26666,275.2993,275.5789,272.95892,275.377,275.2993,275.5789,275.2993,275.2993,275.6548,275.6548,275.5575,267.39603
1970-02-19 12:00:00,275.1059,275.1059,275.40836,273.743,274.0858,267.3957,274.0858,274.66385,275.13638,272.90536,275.3455,274.66385,275.13638,274.66385,274.66385,275.07776,275.07776,275.24707,267.3957
1970-02-20 12:00:00,273.01578,273.01578,273.6763,272.46506,273.7418,266.56708,273.7418,275.21112,275.2752,272.31665,273.84204,275.21112,275.2752,275.21112,275.21112,275.45435,275.45435,275.1457,266.56708
1970-02-21 12:00:00,274.5329,274.5329,275.07037,274.50363,276.54758,269.24554,276.54758,277.84583,278.02426,275.14758,275.55984,277.84583,278.02426,277.84583,277.84583,278.17154,278.17154,277.9243,269.24554
1970-02-22 12:00:00,274.068,274.068,274.63257,273.5382,275.18704,267.7482,275.18704,277.1537,277.0108,273.6104,274.85965,277.1537,277.0108,277.1537,277.1537,277.32828,277.32828,276.73843,267.7482
1970-02-23 12:00:00,271.62405,271.62405,271.52496,271.12494,273.43478,266.0251,273.43478,275.14005,274.97742,271.9957,272.10052,275.14005,274.97742,275.14005,275.14005,275.15106,275.15106,274.8467,266.0251
1970-02-24 12:00:00,274.82034,274.82034,274.95908,273.8832,275.35568,268.1036,275.35568,276.87646,276.90308,273.9113,275.198,276.87646,276.90308,276.87646,276.87646,277.07596,277.07596,276.77103,268.1036
