Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
2073-02-13 12:00:00,3.6757195,3.6757195,3.5721548,3.5354557,3.6050136,3.518686,3.6050136,3.968393,3.7847779,3.5405908,3.5472782,3.968393,3.7847779,3.968393,3.968393,3.8990285,3.8990285,3.6866052,3.518686
2073-02-14 12:00:00,4.507852,4.507852,4.6604643,4.837034,4.9985437,5.0440483,4.9985437,4.928902,4.9334373,5.0588083,4.7397017,4.928902,4.9334373,4.928902,4.928902,4.923186,4.923186,4.9576983,5.0440483
2073-02-15 12:00:00,2.5138302,2.5138302,2.7564058,3.2827613,4.035757,3.8367598,4.035757,4.3754587,4.177153,3.992151,3.0131567,4.3754587,4.177153,4.3754587,4.3754587,4.272987,4.272987,4.0977736,3.8367598
2073-02-16 12:00:00,1.3264652,1.3264652,1.281953,1.5733234,2.0917768,1.8783727,2.0917768,2.5486605,2.313922,1.9983146,1.4245237,2.5486605,2.313922,2.5486605,2.5486605,2.4434412,2.4434412,2.1968424,1.8783727
2073-02-17 12:00:00,2.819463,2.819463,2.6075487,2.375302,2.1609364,2.150217,2.1609364,2.51081,2.288498,2.1129258,2.487295,2.51081,2.288498,2.51081,2.51081,2.3676498,2.3676498,2.2195375,2.150217
2073-02-18 12:00:00,7.1370387,7.1370387,6.9479423,6.3543253,5.807777,5.7787194,5.807777,6.4489193,6.1410575,5.68333,6.640138,6.4489193,6.1410575,6.4489193,6.4489193,6.3487053,6.3487053,5.960582,5.7787194
2073-02-19 12:00:00,5.7164335,5.7164335,5.855288,6.0894322,6.588984,6.355083,6.588984,7.305772,6.922514,6.469093,5.961107,7.305772,6.922514,7.305772,7.305772,7.134259,7.134259,6.740482,6.355083
2073-02-20 12:00:00,2.2197194,2.2197194,2.2093272,2.214437,2.474227,2.2288563,2.474227,3.232214,2.8512404,2.3091884,2.207882,3.232214,2.8512404,3.232214,3.232214,3.0656412,3.0656412,2.654506,2.2288563
2073-02-21 12:00:00,2.4311674,2.4311674,2.21434,1.7445935,1.3241478,1.272126,1.3241478,1.7987176,1.585722,1.2072904,1.9768518,1.7987176,1.585722,1.7987176,1.7987176,1.7324858,1.7324858,1.4499465,1.272126
2073-02-22 12:00:00,2.9131913,2.9131913,2.752128,2.6221428,2.5801933,2.4990213,2.5801933,2.938287,2.7778935,2.5013132,2.6825879,2.938287,2.7778935,2.938287,2.938287,2.8968182,2.8968182,2.6723845,2.4990213
2073-02-23 12:00:00,2.8919494,2.8919494,2.707976,2.635767,2.388963,2.5709333,2.388963,2.0520644,2.1944137,2.4961658,2.6672502,2.0520644,2.1944137,2.0520644,2.0520644,2.102448,2.102448,2.289191,2.5709333
2073-02-24 12:00:00,2.0870638,2.0870638,2.0513546,2.185579,2.0803738,2.329397,2.0803738,1.469838,1.7132772,2.268177,2.114395,1.469838,1.7132772,1.469838,1.469838,1.5274837,1.5274837,1.8965421,2.329397
2073-02-25 12:00:00,1.5989627,1.5989627,1.5481961,1.6145369,2.0291107,1.68685,2.0291107,2.9578626,2.5150275,1.8093193,1.5784041,2.9578626,2.5150275,2.9578626,2.9578626,2.785389,2.785389,2.263632,1.68685
2073-02-26 12:00:00,3.3485594,3.3485594,3.2159889,3.3146074,3.5097249,3.4237964,3.5097249,3.771424,3.647712,3.4651182,3.259275,3.771424,3.647712,3.771424,3.771424,3.739612,3.739612,3.5708725,3.4237964
2073-02-27 12:00:00,3.5130234,3.5130234,3.2042968,2.565663,1.873766,1.9188653,1.873766,2.2824223,2.070761,1.7910483,2.8814106,2.2824223,2.070761,2.2824223,2.2824223,2.185803,2.185803,1.966888,1.9188653
2073-02-28 12:00:00,1.6969458,1.6969458,1.6347054,1.9505222,2.3817418,2.277221,2.3817418,2.6335733,2.4510286,2.3632011,1.7886636,2.6335733,2.4510286,2.6335733,2.6335733,2.5004675,2.5004675,2.4112642,2.277221
2073-03-01 12:00:00,3.833457,3.833457,3.9265778,4.375536,4.9407144,4.8420467,4.9407144,5.110666,4.994964,4.945148,4.1425896,5.110666,4.994964,5.110666,5.110666,5.0498066,5.0498066,4.958028,4.8420467
2073-03-02 12:00:00,1.0750765,1.0750765,1.1051747,1.4156895,1.9857876,1.7352931,1.9857876,2.5344436,2.2556338,1.8689718,1.2573977,2.5344436,2.2556338,2.5344436,2.5344436,2.4102674,2.4102674,2.1144183,1.7352931
2073-03-03 12:00:00,3.0233312,3.0233312,2.9632082,3.1389785,3.3211608,3.3223758,3.3211608,3.293923,3.3105352,3.3468432,3.0452511,3.293923,3.3105352,3.293923,3.293923,3.322411,3.322411,3.30964,3.3223758
2073-03-04 12:00:00,3.965923,3.965923,3.9058335,3.8725953,3.8266604,3.8418741,3.8266604,3.8975484,3.8815448,3.8242335,3.8824685,3.8975484,3.8815448,3.8975484,3.8975484,3.9311917,3.9311917,3.8462882,3.8418741
2073-03-05 12:00:00,3.2636561,3.2636561,3.093422,3.034576,3.0009434,2.9760506,3.0009434,3.176457,3.1080656,2.9684436,3.0587826,3.176457,3.1080656,3.176457,3.176457,3.181304,3.181304,3.047755,2.9760506
2073-03-06 12:00:00,1.4456857,1.4456857,1.4006375,1.2666737,1.2346579,1.1298429,1.2346579,1.7095624,1.4507512,1.138939,1.3317037,1.7095624,1.4507512,1.7095624,1.7095624,1.5727674,1.5727674,1.3383261,1.1298429
2073-03-07 12:00:00,1.2706956,1.2706956,1.3279198,1.4844383,1.8246024,1.6447703,1.8246024,2.3824325,2.0506172,1.7278701,1.4032416,2.3824325,2.0506172,2.3824325,2.3824325,2.1811364,2.1811364,1.9319924,1.6447703
2073-03-08 12:00:00,3.0714436,3.0714436,3.0478566,3.24847,3.6370108,3.4531136,3.6370108,4.21531,3.885389,3.5411065,3.1420186,4.21531,3.885389,4.21531,4.21531,4.037732,4.037732,3.7518363,3.4531136
2073-03-09 12:00:00,5.3132505,5.3132505,5.203603,4.7955437,4.613696,4.3745437,4.613696,5.7809715,5.178345,4.3725395,4.9920664,5.7809715,5.178345,5.7809715,5.7809715,5.5049253,5.5049253,4.88182,4.3745437
2073-03-10 12:00:00,5.044012,5.044012,5.1783853,5.298362,5.8957424,5.416894,5.8957424,7.3502164,6.6272917,5.5828953,5.2287745,7.3502164,6.6272917,7.3502164,7.3502164,7.0501013,7.0501013,6.243237,5.416894
2073-03-11 12:00:00,5.198071,5.198071,5.0394564,4.6888175,4.377939,4.3238916,4.377939,4.91705,4.6620927,4.2699413,4.8567243,4.91705,4.6620927,4.91705,4.91705,4.837935,4.837935,4.5087624,4.3238916
2073-03-12 12:00:00,5.118827,5.118827,5.0967617,4.919021,4.8150263,4.729764,4.8150263,5.348569,5.08935,4.7147036,4.999658,5.348569,5.08935,5.348569,5.348569,5.2625184,5.2625184,4.94011,4.729764
2073-03-13 12:00:00,4.1601434,4.1601434,4.232957,4.289497,4.4673862,4.3403487,4.4673862,4.8842616,4.709374,4.380454,4.2535067,4.8842616,4.709374,4.8842616,4.8842616,4.863503,4.863503,4.5772395,4.3403487
2073-03-14 12:00:00,3.7266786,3.7266786,3.8009772,4.1684127,4.596311,4.5375524,4.596311,4.7640147,4.6341834,4.608306,3.9763558,4.7640147,4.6341834,4.7640147,4.7640147,4.6803055,4.6803055,4.605636,4.5375524
2073-03-15 12:00:00,3.2145443,3.2145443,3.0955818,3.1414657,3.2538505,3.181647,3.2538505,3.6279864,3.4018764,3.204292,3.1128283,3.6279864,3.4018764,3.6279864,3.6279864,3.4993093,3.4993093,3.3199284,3.181647
2073-03-16 12:00:00,4.462084,4.462084,4.530126,4.7826858,5.205986,5.0303197,5.205986,5.868909,5.462652,5.1173596,4.647204,5.868909,5.462652,5.868909,5.868909,5.6293144,5.6293144,5.3213806,5.0303197
2073-03-17 12:00:00,1.9822099,1.9822099,2.0094144,2.242436,2.8293338,2.4757714,2.8293338,3.9721668,3.2930634,2.625605,2.1212678,3.9721668,3.2930634,3.9721668,3.9721668,3.5566933,3.5566933,3.0512276,2.4757714
2073-03-18 12:00:00,2.6326425,2.6326425,2.6542726,2.8645024,3.1554382,3.0720513,3.1554382,3.3603883,3.2598362,3.126526,2.7536545,3.3603883,3.2598362,3.3603883,3.3603883,3.333811,3.333811,3.2001698,3.0720513
2073-03-19 12:00:00,2.8805487,2.8805487,2.8678105,2.7923195,2.8094366,2.705658,2.8094366,3.3570273,3.039633,2.7178948,2.8252735,3.3570273,3.039633,3.3570273,3.3570273,3.178817,3.178817,2.916622,2.705658
2073-03-20 12:00:00,2.3561115,2.3561115,2.325285,2.2068028,1.7903713,2.0772543,1.7903713,1.4050125,1.4735788,1.9547358,2.2624226,1.4050125,1.4735788,1.4050125,1.4050125,1.315145,1.315145,1.6310371,2.0772543
2073-03-21 12:00:00,3.1428213,3.1428213,3.2981408,3.7933917,4.30946,4.2887864,4.30946,4.2490788,4.25051,4.367335,3.537377,4.2490788,4.25051,4.2490788,4.2490788,4.244614,4.244614,4.2713904,4.2887864
2073-03-22 12:00:00,3.2285142,3.2285142,3.3652833,3.750939,3.962394,4.132959,3.962394,3.4835641,3.6719108,4.129328,3.5500827,3.4835641,3.6719108,3.4835641,3.4835641,3.5406415,3.5406415,3.8112862,4.132959
2073-03-23 12:00:00,2.5032248,2.5032248,2.6155472,2.8812227,2.9738412,3.1426208,2.9738412,2.4443364,2.708878,3.1218493,2.7422738,2.4443364,2.708878,2.4443364,2.4443364,2.5854506,2.5854506,2.837323,3.1426208
