Date,OTG,DSM,OTM
2010-04-17,2.24666473513935e-05,5.89649914672918e-07,6.1724045963274e-07
2010-04-18,1.54463498347468e-06,4.41117492755438e-07,2.23843429125736e-07
2010-04-19,0,0,0
2010-04-20,7.60911716497503e-05,2.40128338191425e-05,2.44070233748062e-05
2010-04-21,4.48290265921969e-05,5.1044589781668e-06,3.42986800205836e-06
2010-04-22,1.89640797998436e-06,4.92298681820103e-07,2.47672460318427e-07
2010-04-23,0,0,0
2010-04-24,0,1.63376441264518e-08,4.91024465532064e-08
2010-04-25,8.80046570728155e-07,0,0
2010-04-26,6.00960447627585e-06,2.05917185667204e-05,4.7194269427564e-05
2010-04-27,3.20183198709856e-06,1.03792699519545e-05,1.15234379336471e-05
2010-04-28,1.32634806959686e-06,0,0
2010-04-29,4.94674022775143e-05,3.80626374862914e-06,3.28814689964929e-06
2010-04-30,7.73705687606707e-06,2.13842736229708e-06,2.64531695393089e-06
2010-05-01,5.95373348915018e-05,1.24211965157883e-06,1.56054602484801e-06
2010-05-02,2.36836986005073e-05,9.07745470613008e-06,4.47240790890646e-06
2010-05-03,3.20981889672112e-05,4.92932804263546e-06,2.43222643803165e-06
2010-05-04,1.33497863430421e-07,0,0
2010-05-05,0,9.51459639964014e-07,2.52303448178282e-06
2010-05-06,0,3.88851185562089e-06,7.73674037191086e-06
2010-05-07,7.37598093110137e-05,1.95489883481059e-05,2.05277683562599e-05
2010-05-08,5.7846395066008e-05,5.58103602088522e-06,6.23655841991422e-06
2010-05-09,0,0,0
2010-05-10,0,0,0
2010-05-11,0,0,0
2010-05-12,0,0,0
2010-05-13,0,0,0
2010-05-14,0,0,0
2010-05-15,3.40611040883232e-05,2.6715988497017e-05,2.98485610983335e-05
2010-05-16,0.00012199574848637,0.000121857396152336,7.25045101717114e-05
2010-05-17,3.71376336261164e-06,3.23373427590923e-07,9.29207260469411e-07
2010-05-18,1.23112959045102e-05,0,0
2010-05-19,5.57383486921026e-07,0,0
2010-05-20,4.30964755651075e-05,0,0
2010-05-21,1.70440534930094e-06,0,0
2010-05-22,0,1.61332298631578e-08,4.59965470156476e-08
2010-05-23,8.73275857884437e-05,6.43925814074464e-05,7.60988987167366e-05
2010-05-24,0.000135110443807207,0.000141741867992096,8.48256313474849e-05
2010-05-25,5.85821089771343e-06,7.22611803212203e-05,6.64610925014131e-05
2010-05-26,5.30732813786017e-06,1.40724330321973e-06,3.9887295315566e-06
2010-05-27,0,0,0
2010-05-28,0,0,0
2010-05-29,1.02287322079064e-05,1.38333498398424e-05,6.61122930978308e-06
2010-05-30,5.40225919394288e-05,1.38397308546701e-05,1.29876943901763e-05
2010-05-31,0.000169427090440877,4.29779174737632e-05,2.0162371583865e-05
2010-06-01,3.5791067602986e-06,2.61955221958488e-07,7.16336501227488e-07
2010-06-02,5.3167936130194e-05,2.604367909953e-05,1.8163549611927e-05
2010-06-03,1.50534124259138e-05,4.8390244046459e-05,2.93779994535726e-05
2010-06-04,3.24945244756236e-06,2.4051300897554e-06,3.09243137053272e-06
2010-06-05,3.96512332372367e-05,9.86548093351303e-06,2.03703948500333e-05
2010-06-06,5.38086205779109e-05,7.16344447937445e-06,4.70061058877036e-06
2010-06-07,0,0.000123621124657802,0.000192684063222259
2010-06-08,0,2.64858917944366e-05,7.37388618290424e-05
2010-06-09,0,8.24414746602997e-06,2.29198722081492e-05
2010-06-10,4.96510788039473e-09,1.44528294185875e-05,4.01231664000079e-05
2010-06-11,6.70263762003742e-06,0.000103152066003531,9.03007385204546e-05
2010-06-12,1.7927788142913e-09,6.62283991914592e-06,1.11517401819583e-05
2010-06-13,0,2.05461401492357e-06,4.1353678170708e-06
2010-06-14,2.80540662060957e-05,2.70201189778163e-06,2.09037807508139e-06
2010-06-15,5.17226872034371e-05,8.67744529386982e-06,4.75407932754024e-06
2010-06-16,4.18841445934959e-05,1.03501051853527e-05,8.00902580522234e-06
2010-06-17,2.24548821279313e-05,2.97691512969323e-05,4.1130231693387e-05
2010-06-18,9.32364928303286e-05,2.68430703727063e-05,2.63757210632321e-05
2010-06-19,3.94665476051159e-05,3.69965209756629e-06,1.69807390193455e-06
2010-06-20,2.6866940970649e-05,1.1025365893147e-05,5.08983202962554e-06
2010-06-21,3.15784818667453e-05,9.96236030914588e-06,4.63700234831777e-06
2010-06-22,5.3372834372567e-05,2.21268492168747e-05,1.09595130197704e-05
2010-06-23,1.35365962705691e-05,3.49638612533454e-05,2.87744333036244e-05
2010-06-24,7.01265980751487e-06,1.34963329401216e-05,7.36999754735734e-06
2010-06-25,3.44572581525426e-05,1.55522611748893e-05,7.05032152836793e-06
2010-06-26,2.02283226826694e-05,0,0
2010-06-27,6.18578269495629e-06,1.05162212094001e-06,8.5693005758003e-07
2010-06-28,2.84407033177558e-05,2.3897534902062e-06,1.22993117201986e-06
2010-06-29,3.57418175553903e-05,9.63468551162805e-07,4.30640227477852e-07
2010-06-30,0.00012530034291558,4.63520191260614e-05,4.54381261079107e-05
2010-07-01,6.18138146819547e-05,3.64187758350454e-06,1.6204252233365e-06
2010-07-02,7.43586424505338e-05,9.43370196182514e-06,4.18781473854324e-06
2010-07-03,1.06645927644422e-06,0,0
2010-07-04,8.2692044088617e-05,8.70194617164088e-06,5.4912006817176e-06
2010-07-05,2.8257813937671e-06,0,0
2010-07-06,0,0,0
2010-07-07,1.12560883280821e-06,9.94413440480457e-10,2.6189601598503e-09
2010-07-08,5.23223263826367e-07,7.01024987392884e-07,1.842408551056e-06
2010-07-09,0,2.96455198167678e-07,7.775807375765e-07
2010-07-10,3.38787212967873e-05,2.9168488069331e-08,7.63638681178236e-08
2010-07-11,0,0,0
2010-07-12,1.58594612003071e-05,0,0
2010-07-13,1.76800785993692e-05,0,0
2010-07-14,3.87562577088829e-05,0,0
2010-07-15,5.32986950929626e-06,0,0
2010-07-16,0,0,0
2010-07-17,0,2.69018869403226e-06,6.99026486472576e-06
2010-07-18,3.38157224177849e-05,1.171923304355e-05,5.15443935000803e-06
2010-07-19,3.09274837491103e-05,1.0535899491515e-05,8.05347463028738e-06
2010-07-20,6.14887539995834e-06,0,0
2010-07-21,7.06156342289432e-08,4.56024764616814e-07,1.18744560495543e-06
2010-07-22,0,1.3375772141444e-05,6.16698889643885e-06
2010-07-23,0,6.6056209107046e-06,7.21142077964032e-06
2010-07-24,0,0,0
2010-07-25,0,0,0
2010-07-26,0,0,0
2010-07-27,4.14406912341292e-07,0,0
2010-07-28,1.92979200619448e-06,3.77627361558552e-06,8.58548810356297e-06
2010-07-29,1.98172671161956e-07,8.6616915950799e-07,2.24620748667803e-06
2010-07-30,0,3.79224701418934e-07,1.01182399703248e-06
2010-07-31,0,1.64720077009406e-05,7.39105144020869e-06
2010-08-01,2.27343912229117e-06,0,0
2010-08-02,1.43035279620563e-07,1.83844622370088e-06,8.7542673554708e-07
2010-08-03,7.69703092373675e-07,8.99309361557243e-06,1.81793457159074e-05
2010-08-04,3.50130103470292e-05,1.92575389519334e-05,8.75003479450243e-06
2010-08-05,1.0558081697809e-07,2.20786660065642e-05,1.53739620145643e-05
2010-08-06,0,3.42467174050398e-05,1.57059057528386e-05
2010-08-07,0,3.06571109831566e-06,8.47353021526942e-06
2010-08-08,5.01233898830833e-07,2.72633187705651e-05,1.2616681487998e-05
2010-08-09,0.000112572211946826,2.39222699747188e-05,1.46674101415556e-05
2010-08-10,5.64964611839969e-05,6.6686887294054e-05,4.01275538024493e-05
2010-08-11,2.34851540881209e-06,2.3399024939863e-05,1.71459505509119e-05
2010-08-12,2.84507223113906e-05,1.64518642122857e-05,1.49627803693875e-05
2010-08-13,0.000104143960925285,0,0
2010-08-14,5.39724642294459e-05,0,0
2010-08-15,1.06109139252908e-08,0,0
2010-08-16,0,2.12955615097599e-06,6.11668201599969e-06
2010-08-17,3.72957561012299e-06,2.07369193958584e-05,1.21219491120428e-05
2010-08-18,1.350255934085e-05,1.34823849862187e-07,3.90113370940526e-07
2010-08-19,8.8977941459234e-07,3.8106068700472e-07,1.10645328277315e-06
2010-08-20,0.000149652725667693,4.93336528961663e-06,2.39546147895453e-06
2010-08-21,1.52558832269278e-05,0,0
2010-08-22,1.07749133348989e-06,0,0
2010-08-23,3.56399232259719e-06,0,0
2010-08-24,1.61484376803855e-06,4.80662720292457e-06,1.4174420357449e-05
2010-08-25,0,1.4131785974314e-05,4.17868868680671e-05
2010-08-26,0,5.04289300806704e-06,1.49501947817043e-05
2010-08-27,0,5.33078018634114e-05,6.13370139035396e-05
2010-08-28,0,2.09634754355648e-06,6.244834366953e-06
2010-08-29,1.47721507914866e-07,0,0
